outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
death,JUN 2021,202124,all_ages_adj,Moderna,32,"37,748,128",641,"79,022,384.15",0.084772416,0.811162567,9.568708881,0.0459708,1.199163238,26.08530467,0
death,JUN 2021,202124,all_ages_adj,Pfizer,71,"48,559,664",641,"79,381,758.15",0.146211885,0.807490304,5.52274054,0.095758132,1.199138095,12.52257187,0
death,JUN 2021,202124,all_ages_adj,all_types,121,"93,620,899",641,"79,381,758.15",0.129244647,0.807490304,6.247765964,0.077724172,1.199138095,15.42812311,0
death,JUN 2021,202125,12-17,all_types,0,"2,833,228",0,"12,036,080",0,0,,,,,0
death,JUN 2021,202125,18-29,all_types,0,"13,183,695",12,"20,753,345",0,0.057822,,,,,0
death,JUN 2021,202125,30-49,all_types,3,"27,496,572",97,"25,452,706",0.0109105,0.381098968,34.92971741,,,,0
death,JUN 2021,202125,50-64,all_types,20,"25,779,921",219,"13,244,396",0.077579757,1.653529538,21.31393043,,,,0
death,JUN 2021,202125,65-79,all_types,59,"21,190,580",257,"4,636,776.6",0.278425602,5.542643568,19.90709016,,,,1
death,JUN 2021,202125,80+,all_types,58,"6,234,047",137,"1,822,234.55",0.930374763,7.51824182,8.080874632,,,,1
death,JUN 2021,202125,all_ages_adj,Janssen,21,"7,473,453",722,"77,599,447.15",0.280994609,0.930419,3.311163174,0.259308695,1.376565455,5.308597369,0
death,JUN 2021,202125,all_ages_adj,Moderna,44,"38,487,535",722,"77,599,447.15",0.114322728,0.930419,8.138530413,0.0582177,1.376565455,23.64513647,0
death,JUN 2021,202125,all_ages_adj,Pfizer,74,"50,681,250",722,"77,945,538.15",0.146010606,0.926287786,6.343976065,0.095747029,1.376565455,14.37710885,0
death,JUN 2021,202125,all_ages_adj,all_types,140,"96,718,043",722,"77,945,538.15",0.144750654,0.926287786,6.399195855,0.086811322,1.376565455,15.85698059,0
death,JUN 2021,202126,12-17,all_types,0,"3,547,304",0,"11,746,898",0,0,,,,,0
death,JUN 2021,202126,18-29,all_types,0,"13,701,552",13,"20,457,380",0,0.063546749,,,,,0
death,JUN 2021,202126,30-49,all_types,8,"28,253,158",150,"25,030,029",0.0283154,0.599280169,21.16444661,,,,0
death,JUN 2021,202126,50-64,all_types,24,"26,211,880",292,"13,013,036",0.091561536,2.243903729,24.50705636,,,,0
death,JUN 2021,202126,65-79,all_types,48,"21,332,470",287,"4,561,381.6",0.225009106,6.291953298,27.9631052,,,,1
death,JUN 2021,202126,80+,all_types,70,"6,265,215",172,"1,805,467.55",1.117280093,9.526618188,8.526615882,,,,1
death,JUN 2021,202126,all_ages_adj,Janssen,20,"7,693,839",914,"76,280,863.15",0.259948252,1.198203537,4.60939255,0.232347049,1.7301493,7.446400994,0
death,JUN 2021,202126,all_ages_adj,Moderna,37,"39,176,825",914,"76,280,863.15",0.09444359,1.198203537,12.68697575,0.0530042,1.7301493,32.64173627,0
death,JUN 2021,202126,all_ages_adj,Pfizer,93,"52,364,413",914,"76,614,192.15",0.177601533,1.192990456,6.717230637,0.12304812,1.7301493,14.06075369,0
death,JUN 2021,202126,all_ages_adj,all_types,150,"99,311,579",914,"76,614,192.15",0.15103979,1.192990456,7.898517725,0.097294526,1.7301493,17.78259646,0
death,JUL 2021,202127,12-17,all_types,0,"3,946,762",1,"11,532,711",0,0.008671,,,,,0
death,JUL 2021,202127,18-29,all_types,0,"14,074,444",25,"20,212,941",0,0.123683139,,,,,0
death,JUL 2021,202127,30-49,all_types,8,"28,794,808",221,"24,682,338",0.0277828,0.895377091,32.22776428,,,,0
death,JUL 2021,202127,50-64,all_types,35,"26,525,235",458,"12,821,121",0.131949821,3.572230541,27.07264416,,,,0
death,JUL 2021,202127,65-79,all_types,87,"21,437,203",450,"4,497,547.6",0.405836526,10.00545275,24.65389905,,,,1
death,JUL 2021,202127,80+,all_types,125,"6,288,128",219,"1,791,112.55",1.98787302,12.22703732,6.15081406,,,,1
death,JUL 2021,202127,all_ages_adj,Janssen,22,"7,874,221","1,374","75,214,834.15",0.279392717,1.826767307,6.538349767,0.253928111,2.618372992,10.31147352,0
death,JUL 2021,202127,all_ages_adj,Moderna,90,"39,676,841","1,374","75,214,834.15",0.226832575,1.826767307,8.053372886,0.122647608,2.618372992,21.34874896,0
death,JUL 2021,202127,all_ages_adj,Pfizer,143,"53,438,552","1,374","75,537,771.15",0.267597071,1.818957561,6.797374701,0.187343771,2.618347056,13.97616288,0
death,JUL 2021,202127,all_ages_adj,all_types,255,"101,066,580","1,374","75,537,771.15",0.252308923,1.818957561,7.209247839,0.159777619,2.618347056,16.38744571,0
death,JUL 2021,202128,12-17,all_types,0,"4,274,968",1,"11,281,841",0,0.0088638,,,,,0
death,JUL 2021,202128,18-29,all_types,0,"14,375,508",40,"19,948,431",0,0.200517023,,,,,0
death,JUL 2021,202128,30-49,all_types,15,"29,228,721",354,"24,313,641",0.0513194,1.455972801,28.3708152,,,,0
death,JUL 2021,202128,50-64,all_types,54,"26,771,114",667,"12,617,466",0.201709948,5.286322943,26.20754707,,,,0
death,JUL 2021,202128,65-79,all_types,183,"21,519,153",690,"4,429,840.6",0.850405218,15.57618123,18.31618727,,,,1
death,JUL 2021,202128,80+,all_types,200,"6,306,666",321,"1,775,766.55",3.171247693,18.07670045,5.700185607,,,,1
death,JUL 2021,202128,all_ages_adj,Janssen,58,"8,020,634","2,073","74,054,763.15",0.723134854,2.799279765,3.871034217,0.722020189,4.011832877,5.556399857,0
death,JUL 2021,202128,all_ages_adj,Moderna,125,"40,023,188","2,073","74,054,763.15",0.312318949,2.799279765,8.962888024,0.17334861,4.011832877,23.14314995,0
death,JUL 2021,202128,all_ages_adj,Pfizer,268,"54,354,879","2,073","74,366,986.15",0.493056014,2.787527245,5.653571123,0.338256431,4.011806684,11.8602525,0
death,JUL 2021,202128,all_ages_adj,all_types,452,"102,476,130","2,073","74,366,986.15",0.441078327,2.787527245,6.31980098,0.278683586,4.011806684,14.39556142,0
death,JUL 2021,202129,12-17,all_types,1,"4,525,466",3,"10,992,745",0.0220972,0.0272907,1.23503256,,,,0
death,JUL 2021,202129,18-29,all_types,0,"14,630,120",78,"19,656,270",0,0.396819946,,,,,0
death,JUL 2021,202129,30-49,all_types,20,"29,588,188",611,"23,879,553",0.067594541,2.55867436,37.853269,,,,0
death,JUL 2021,202129,50-64,all_types,104,"26,972,891","1,114","12,363,151",0.385572314,9.010647852,23.36954061,,,,0
death,JUL 2021,202129,65-79,all_types,305,"21,589,501","1,118","4,345,365.6",1.412723712,25.7285601,18.21202538,,,,1
death,JUL 2021,202129,80+,all_types,344,"6,322,164",629,"1,757,619.55",5.441174889,35.78703935,6.577079414,,,,1
death,JUL 2021,202129,all_ages_adj,Janssen,98,"8,151,708","3,553","72,693,361.15",1.202202042,4.887654036,4.065584541,1.179375048,6.986662441,5.924037866,0
death,JUL 2021,202129,all_ages_adj,Moderna,219,"40,304,357","3,553","72,693,361.15",0.543365572,4.887654036,8.995148546,0.284176827,6.986662441,24.58561631,0
death,JUL 2021,202129,all_ages_adj,Pfizer,456,"55,094,329","3,553","72,994,704.15",0.827671392,4.867476403,5.880928648,0.581734744,6.986582579,12.00991113,0
death,JUL 2021,202129,all_ages_adj,all_types,774,"103,628,330","3,553","72,994,704.15",0.746900003,4.867476403,6.516905051,0.474840377,6.986582579,14.71353937,0
death,JUL 2021,202130,12-17,all_types,0,"4,765,244",3,"10,641,665",0,0.0281911,,,,,0
death,JUL 2021,202130,18-29,all_types,1,"14,893,327",109,"19,267,650",0.00671442,0.565715072,84.25379551,,,,0
death,JUL 2021,202130,30-49,all_types,40,"29,950,548",940,"23,282,481",0.133553483,4.037370416,30.23036411,,,,0
death,JUL 2021,202130,50-64,all_types,170,"27,174,030","1,677","12,021,796",0.625597307,13.94966276,22.29815026,,,,0
death,JUL 2021,202130,65-79,all_types,450,"21,660,056","1,683","4,234,697.6",2.077556956,39.7430976,19.1297271,,,,1
death,JUL 2021,202130,80+,all_types,525,"6,338,117",881,"1,735,567.55",8.283217239,50.76149298,6.128233935,,,,1
death,JUL 2021,202130,all_ages_adj,Janssen,153,"8,287,626","5,293","70,894,618.15",1.846125778,7.466011015,4.044150784,1.825543066,10.63670906,5.826599905,0
death,JUL 2021,202130,all_ages_adj,Moderna,333,"40,579,586","5,293","70,894,618.15",0.820609653,7.466011015,9.098127209,0.443734719,10.63670906,23.97087407,0
death,JUL 2021,202130,all_ages_adj,Pfizer,700,"55,835,868","5,293","71,183,857.15",1.25367443,7.435674621,5.931104951,0.890358123,10.63662728,11.94645953,0
death,JUL 2021,202130,all_ages_adj,all_types,"1,186","104,781,322","5,293","71,183,857.15",1.131881119,7.435674621,6.569307055,0.730769874,10.63662728,14.55537189,0
death,AUG 2021,202131,12-17,all_types,0,"4,984,274",13,"10,233,289",0,0.127036381,,,,,0
death,AUG 2021,202131,18-29,all_types,2,"15,134,732",130,"18,826,450",0.0132146,0.690517862,52.2540139,,,,0
death,AUG 2021,202131,30-49,all_types,42,"30,286,643","1,128","22,602,409",0.138674993,4.990618478,35.98787624,,,,0
death,AUG 2021,202131,50-64,all_types,195,"27,367,117","2,265","11,647,424",0.712533951,19.44635999,27.29183636,,,,0
death,AUG 2021,202131,65-79,all_types,608,"21,727,457","2,203","4,117,893.75",2.798302627,53.49822346,19.11809786,,,,1
death,AUG 2021,202131,80+,all_types,717,"6,353,225","1,166","1,711,624.55",11.28560692,68.12241622,6.036220889,,,,1
death,AUG 2021,202131,all_ages_adj,Janssen,184,"8,406,934","6,905","68,864,505.3",2.188669496,10.02693618,4.581292974,2.080292406,14.26262806,6.856068894,0
death,AUG 2021,202131,all_ages_adj,Moderna,473,"40,824,308","6,905","68,864,505.3",1.158623436,10.02693618,8.654180361,0.601970994,14.26262806,23.6932148,0
death,AUG 2021,202131,all_ages_adj,Pfizer,905,"56,543,649","6,905","69,139,090.3",1.600533422,9.987114337,6.239866161,1.158673274,14.26226439,12.30913383,0
death,AUG 2021,202131,all_ages_adj,all_types,"1,564","105,853,448","6,905","69,139,090.3",1.477514459,9.987114337,6.759402098,0.95151091,14.26226439,14.98907079,0
death,AUG 2021,202132,12-17,all_types,0,"5,178,052",7,"9,818,944",0,0.071290762,,,,,0
death,AUG 2021,202132,18-29,all_types,3,"15,363,916",137,"18,369,959",0.0195263,0.745782829,38.19381582,,,,0
death,AUG 2021,202132,30-49,all_types,46,"30,607,026","1,316","21,896,271",0.150292289,6.010155793,39.98978144,,,,0
death,AUG 2021,202132,50-64,all_types,273,"27,554,020","2,572","11,279,983",0.990781019,22.8014528,23.01361489,,,,0
death,AUG 2021,202132,65-79,all_types,702,"21,792,258.8","2,576","4,004,927.75",3.221327383,64.32076084,19.96716049,,,,1
death,AUG 2021,202132,80+,all_types,874,"6,367,216","1,351","1,688,121.55",13.72656433,80.02978222,5.830285009,,,,1
death,AUG 2021,202132,all_ages_adj,Janssen,254,"8,540,239","7,959","66,811,343.3",2.974155641,11.91264777,4.005388154,2.861247724,16.94631329,5.922700487,0
death,AUG 2021,202132,all_ages_adj,Moderna,566,"41,061,249","7,959","66,811,343.3",1.378428601,11.91264777,8.642194284,0.736107095,16.94631329,23.02153232,0
death,AUG 2021,202132,all_ages_adj,Pfizer,"1,077","57,182,504","7,959","67,058,206.3",1.883443229,11.86879345,6.301646511,1.369011155,16.9461224,12.37836692,0
death,AUG 2021,202132,all_ages_adj,all_types,"1,898","106,862,488.8","7,959","67,058,206.3",1.776114352,11.86879345,6.682448934,1.153204542,16.9461224,14.69481066,0
death,AUG 2021,202133,12-17,all_types,2,"5,399,642",2,"9,476,875",0.0370395,0.021104,0.569770309,,,,0
death,AUG 2021,202133,18-29,all_types,2,"15,593,659",144,"17,928,965",0.0128257,0.80316962,62.62176584,,,,0
death,AUG 2021,202133,30-49,all_types,44,"30,932,436","1,301","21,224,414",0.142245506,6.129733429,43.0926334,,,,0
death,AUG 2021,202133,50-64,all_types,252,"27,744,939","2,690","10,940,126",0.908273758,24.58838225,27.0715542,,,,0
death,AUG 2021,202133,65-79,all_types,761,"21,857,846.8","2,768","3,887,141.75",3.481587217,71.20913458,20.45306642,,,,1
death,AUG 2021,202133,80+,all_types,938,"6,381,322.45","1,482","1,662,196.55",14.69914751,89.15913103,6.065598768,,,,1
death,AUG 2021,202133,all_ages_adj,Janssen,243,"8,672,614","8,387","64,890,837.3",2.801923388,12.92478314,4.612825318,2.834941298,18.46108392,6.511981018,0
death,AUG 2021,202133,all_ages_adj,Moderna,639,"41,278,716","8,387","64,890,837.3",1.548013267,12.92478314,8.34927156,0.834923752,18.46108392,22.11110161,0
death,AUG 2021,202133,all_ages_adj,Pfizer,"1,114","57,879,882","8,387","65,119,718.3",1.924675658,12.87935547,6.691701748,1.395790731,18.46102969,13.226216,0
death,AUG 2021,202133,all_ages_adj,all_types,"1,999","107,909,845.3","8,387","65,119,718.3",1.852472307,12.87935547,6.952522539,1.20624092,18.46102969,15.30459578,0
death,AUG 2021,202134,12-17,all_types,0,"5,668,219",14,"9,165,949",0,0.152739231,,,,,0
death,AUG 2021,202134,18-29,all_types,1,"15,848,506",136,"17,500,116",0.00630974,0.777137706,123.1647159,,,,0
death,AUG 2021,202134,30-49,all_types,42,"31,310,079","1,221","20,577,171",0.134142108,5.933760282,44.23488172,,,,0
death,AUG 2021,202134,50-64,all_types,245,"27,966,802","2,529","10,615,393",0.876038669,23.82389423,27.19502582,,,,0
death,AUG 2021,202134,65-79,all_types,755,"21,933,161.8","2,728","3,774,236.75",3.442276161,72.27951453,20.99759321,,,,1
death,AUG 2021,202134,80+,all_types,841,"6,397,105.45","1,354","1,636,630.55",13.14657085,82.73094988,6.292968018,,,,1
death,AUG 2021,202134,all_ages_adj,Janssen,218,"8,800,238","7,982","63,056,520.3",2.47720573,12.65848474,5.109985249,2.360995403,18.12066009,7.675008628,0
death,AUG 2021,202134,all_ages_adj,Moderna,624,"41,516,894","7,982","63,056,520.3",1.503002609,12.65848474,8.422130916,0.79535775,18.12066009,22.78303077,0
death,AUG 2021,202134,all_ages_adj,Pfizer,"1,038","58,727,931","7,982","63,269,496.3",1.767472449,12.61587411,7.13780524,1.29269901,18.12028285,14.0174029,0
death,AUG 2021,202134,all_ages_adj,all_types,"1,884","109,123,873.3","7,982","63,269,496.3",1.726478308,12.61587411,7.307287934,1.125374796,18.12028285,16.10155383,0
death,SEP 2021,202135,12-17,all_types,0,"5,991,695",9,"8,878,309",0,0.101370655,,,,,0
death,SEP 2021,202135,18-29,all_types,5,"16,161,515",122,"17,087,009",0.0309377,0.713992718,23.07840805,,,,0
death,SEP 2021,202135,30-49,all_types,55,"31,808,121","1,140","19,963,805",0.172911817,5.710334277,33.02454612,,,,0
death,SEP 2021,202135,50-64,all_types,227,"28,255,798","2,408","10,305,813",0.803374939,23.36545404,29.08412113,,,,0
death,SEP 2021,202135,65-79,all_types,719,"22,034,359.8","2,584","3,664,170.75",3.263085502,70.52073106,21.61167123,,,,1
death,SEP 2021,202135,80+,all_types,808,"6,418,026.45","1,357","1,612,078.55",12.58953989,84.17703964,6.686268154,,,,1
death,SEP 2021,202135,all_ages_adj,Janssen,236,"8,922,349","7,620","61,314,007.3",2.645043362,12.42782903,4.698535082,2.613348485,17.79816683,6.810483536,0
death,SEP 2021,202135,all_ages_adj,Moderna,581,"41,824,684","7,620","61,314,007.3",1.389131834,12.42782903,8.946471981,0.75001314,17.79816683,23.73047335,0
death,SEP 2021,202135,all_ages_adj,Pfizer,995,"59,843,687","7,620","61,511,185.3",1.662664936,12.38799084,7.450683883,1.241254619,17.79792778,14.33865986,0
death,SEP 2021,202135,all_ages_adj,all_types,"1,814","110,669,515.3","7,620","61,511,185.3",1.639114435,12.38799084,7.557733964,1.088735789,17.79792778,16.34733418,0
death,SEP 2021,202136,12-17,all_types,0,"6,364,216",7,"8,667,553",0,0.080760971,,,,,0
death,SEP 2021,202136,18-29,all_types,3,"16,529,243",112,"16,764,439",0.0181497,0.668080811,36.80956689,,,,0
death,SEP 2021,202136,30-49,all_types,50,"32,409,344",998,"19,493,585",0.154276495,5.119632946,33.18478906,,,,0
death,SEP 2021,202136,50-64,all_types,214,"28,592,067","2,088","10,074,375",0.748459354,20.72585148,27.69135206,,,,0
death,SEP 2021,202136,65-79,all_types,663,"22,151,625.8","2,297","3,582,224.75",2.993008306,64.12216319,21.42398438,,,,1
death,SEP 2021,202136,80+,all_types,761,"6,442,071.45","1,150","1,593,760.55",11.8129705,72.1563851,6.10823375,,,,1
death,SEP 2021,202136,all_ages_adj,Janssen,184,"9,033,650","6,652","59,993,313.3",2.036828967,11.08790236,5.443708105,2.018580291,15.88834842,7.871050999,0
death,SEP 2021,202136,all_ages_adj,Moderna,574,"42,242,909","6,652","59,993,313.3",1.358807936,11.08790236,8.160021782,0.739508183,15.88834842,21.48502041,0
